gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue
1455564158;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:134087?seid=3514127;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Prudhoe Bay, Beechey Point Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;70.253;-148.351;64374.0;;;;;;2016-01-31T00:00:00;31;1;2016;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:134087;;;;CC_BY_NC_4_0;;Collector(s): Alaska Department of Fish and Game;;;;;
1455564135;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:134095?seid=3514135;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Prudhoe Bay, AK, Beechey Point Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;70.253;-148.332;80467.0;;;;;;2016-03-16T00:00:00;16;3;2016;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:134095;;;;CC_BY_NC_4_0;;Collector(s): Alaska Department of Fish and Game;;;;;
1455564113;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:134094?seid=3514134;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Prudhoe Bay, AK, Beechey Point Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;70.253;-148.332;80467.0;;;;;;2016-03-20T00:00:00;20;3;2016;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:134094;;;;CC_BY_NC_4_0;;Collector(s): Alaska Department of Fish and Game;;;;;
1455564050;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:134091?seid=3514131;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;30 miles south of Point Lay, along the coast, Point Lay Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;69.31;-163.05;16093.0;;;;;;2015-04-09T00:00:00;9;4;2015;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:134091;;;;CC_BY_NC_4_0;;Collector(s): Alaska Department of Fish and Game;;;;;
1455564022;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:134089?seid=3514129;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Point Thomson Central Pad, Flaxman Island Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;70.173;-146.261;2000.0;;;;;;2016-02-05T00:00:00;5;2;2016;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:134089;;;;CC_BY_NC_4_0;;Collector(s): Alaska Department of Fish and Game;;;;;
1455563342;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:133357?seid=3387497;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Prudhoe Bay, Beechey Point Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;70.257;-148.34;50000.0;;;;;;2013-02-24T00:00:00;24;2;2013;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:133357;;;2013-02-26T00:00:00;CC_BY_NC_4_0;;Collector(s): Alaska Department of Fish and Game;;;;;
1455548646;0daed095-478a-4af6-abf5-18acb790fbb2;http://arctos.database.museum/guid/MVZ:Mamm:234370?seid=3383971;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Tanaga Island, Fan Point, Adak Quad, Andreanof Islands, Aleutian Islands;;PRESENT;;8edbbde0-055e-11d8-b850-b8a03c50a862;51.8086;-177.929;1000.0;;;;;;2000-05-25T00:00:00;25;5;2000;5219303;5219303;PRESERVED_SPECIMEN;MVZ;Mamm;MVZ:Mamm:234370;06-41, 669;;2000-05-25T00:00:00;CC0_1_0;;Collector(s): Paula A. White;;;;;
1455548550;0daed095-478a-4af6-abf5-18acb790fbb2;http://arctos.database.museum/guid/MVZ:Mamm:234371?seid=3383970;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Tanaga Island, Fan Point, Adak Quad, Andreanof Islands, Aleutian Islands;;PRESENT;;8edbbde0-055e-11d8-b850-b8a03c50a862;51.8086;-177.929;1000.0;;;;;;2000-05-25T00:00:00;25;5;2000;5219303;5219303;PRESERVED_SPECIMEN;MVZ;Mamm;MVZ:Mamm:234371;06-40, 668;;2000-05-25T00:00:00;CC0_1_0;;Collector(s): Paula A. White;;;;;
1453525418;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/5398103;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;;Svalbard;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;78.199991;15.79303;977.0;;;;;;2015-07-14T03:35:00;14;7;2015;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;5398103;;Paulina Wietrzyk;2017-03-19T18:07:11;CC_BY_NC_4_0;Paulina Wietrzyk;Paulina Wietrzyk;;;2023-09-21T15:06:02.260Z;StillImage;COORDINATE_ROUNDED
1453491202;50c9509d-22c7-4a22-a47d-8c48425ef4a7;http://inaturalist.ca/observations/5254826;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;IS;;Austurland;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;64.86787;-14.9464;914701.0;;;;;;2013-09-17T20:57:53;17;9;2013;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;5254826;;kathawk;2017-03-09T02:52:02;CC_BY_NC_4_0;lenoreatwood;lenoreatwood;;;2023-09-21T13:32:01.702Z;StillImage;COORDINATE_ROUNDED
1453406905;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/5067647;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;pribilofensis;SUBSPECIES;Vulpes lagopus pribilofensis Merriam, 1902;Vulpes lagopus pribilofensis;;US;;Alaska;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;57.384964;-170.19211;25277.0;;;;;;2015-07-14T10:16:00;14;7;2015;6164325;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;5067647;;Danny Nelson;2021-04-16T18:17:49;CC_BY_NC_4_0;cedarleaf;cedarleaf;;;2023-09-21T13:31:53.841Z;StillImage;COORDINATE_ROUNDED
1453349628;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/4939409;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;IS;;Suðurland;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;64.255857;-21.130362;;;;;;;2015-08-09T23:41:00;9;8;2015;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;4939409;;Jordan Haber;2017-01-13T23:47:43;CC_BY_NC_4_0;Jordan Haber;Jordan Haber;;;2023-09-21T13:32:04.209Z;StillImage;COORDINATE_ROUNDED
1453319523;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/4870436;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;GL;;Northeast Greenland National Park;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;74.30986;-20.227032;287.0;;;;;;2014-07-29T11:32:00;29;7;2014;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;4870436;;Oskar Liset Pryds Hansen;2016-12-30T22:42:32;CC_BY_4_0;Oskar Liset Pryds Hansen;Oskar Liset Pryds Hansen;;;2023-09-21T15:05:13.843Z;StillImage;COORDINATE_ROUNDED
1453268213;50c9509d-22c7-4a22-a47d-8c48425ef4a7;http://www.inaturalist.org/observations/4727739;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;pribilofensis;SUBSPECIES;Vulpes lagopus pribilofensis Merriam, 1902;Vulpes lagopus pribilofensis;;US;;Alaska;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;57.10965;-170.341382;25308.0;;;;;;2016-06-22T12:55:00;22;6;2016;6164325;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;4727739;;Danny Nelson;2021-04-16T18:19:36;CC_BY_NC_4_0;Rob Van Epps;Rob Van Epps;;;2023-09-21T13:31:46.733Z;StillImage;COORDINATE_ROUNDED
1453204991;50c9509d-22c7-4a22-a47d-8c48425ef4a7;http://www.inaturalist.org/observations/4519935;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;CA;;Manitoba;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;58.788455;-93.713903;;;;;;;2016-11-08T12:12:00;8;11;2016;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;4519935;;Donna Pomeroy;2016-11-09T00:22:24;CC_BY_NC_4_0;Donna Pomeroy;Donna Pomeroy;;;2023-09-21T15:05:26.686Z;StillImage;COORDINATE_ROUNDED
1416042003;040c5662-da76-4782-a48e-cdea1892d14c;http://bins.boldsystems.org/index.php/Public_RecordView?processid=PMBC079-11;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;UNRANKED;BOLD:AAC5231;BOLD:AAC5231;;MX;;;PRESENT;;b3bf3a83-1f68-4541-a03f-330d30d567f5;31.9167;-115.383;;;;;;;2001-12-08T00:00:00;8;12;2001;9942824;5219303;MATERIAL_SAMPLE;;;8448;;Ticul Alvarez;;CC_BY_4_0;;Anahid Gutierrez-Ramos;;;2023-08-25T12:55:28.402Z;;GEODETIC_DATUM_ASSUMED_WGS84
1338125195;6ac3f774-d9fb-4796-b3e9-92bf6c81c084;;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;NO;Hardangervidda Nordteil;;PRESENT;;bb646dff-a905-4403-a49b-6d378c2cf0d9;60.342579;7.408905;250.0;;;;;;2014-08-20T00:00:00;20;8;2014;2434532;5219303;HUMAN_OBSERVATION;naturgucker;naturgucker;-1296442883;;;;CC_BY_4_0;;646737157;;;2023-09-02T16:29:13.351Z;;COORDINATE_ROUNDED
1338037549;6ac3f774-d9fb-4796-b3e9-92bf6c81c084;;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;IS;Mödrudalur;;PRESENT;;bb646dff-a905-4403-a49b-6d378c2cf0d9;65.373421;-15.884514;250.0;;;;;;2015-08-16T00:00:00;16;8;2015;2434532;5219303;HUMAN_OBSERVATION;naturgucker;naturgucker;83396943;;;;CC_BY_4_0;;323595770;;;2023-09-02T16:28:19.862Z;;COORDINATE_ROUNDED
1338035818;6ac3f774-d9fb-4796-b3e9-92bf6c81c084;;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;NO;Vesteralen, Nord-Norwegen;;PRESENT;;bb646dff-a905-4403-a49b-6d378c2cf0d9;69.076408;15.79834;250.0;;;;;;2015-05-26T00:00:00;26;5;2015;2434532;5219303;HUMAN_OBSERVATION;naturgucker;naturgucker;945160886;;;;CC_BY_4_0;;-1036203817;;;2023-09-02T16:28:37.118Z;;COORDINATE_ROUNDED
1337994005;6ac3f774-d9fb-4796-b3e9-92bf6c81c084;;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;NO;Slettenes natur og kulturminneomrade;;PRESENT;;bb646dff-a905-4403-a49b-6d378c2cf0d9;71.092842;28.187958;250.0;;;;;;2015-06-01T00:00:00;1;6;2015;2434532;5219303;HUMAN_OBSERVATION;naturgucker;naturgucker;-1095849743;;;;CC_BY_4_0;;-1036203817;;;2023-09-02T16:27:57.492Z;;COORDINATE_ROUNDED
1337969196;6ac3f774-d9fb-4796-b3e9-92bf6c81c084;;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;NO;Hardangerjokulen-Nord;;PRESENT;;bb646dff-a905-4403-a49b-6d378c2cf0d9;60.596745;jul.23;250.0;;;;;;2014-08-29T00:00:00;29;8;2014;2434532;5219303;HUMAN_OBSERVATION;naturgucker;naturgucker;456899594;;;;CC_BY_4_0;;646737157;;;2023-09-02T16:28:31.246Z;;COORDINATE_ROUNDED
1322523225;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/3eb5ee77a-556f-41d3-a0d7-cdbf3ef72a13;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;lagopus;SUBSPECIES;Vulpes lagopus lagopus;Vulpes lagopus lagopus;;US;Prudhoe Bay, 0.5 Mi Off, On An Ice Floe;Alaska;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;70.53;-147.52;;;;;;;1971-08-28T00:00:00;28;8;1971;7193883;5219303;PRESERVED_SPECIMEN;USNM;MAMM;USNM 505321;M-2;;;CC0_1_0;;G. Watson & D. Divoky;;;2023-09-07T08:57:37.898Z;StillImage;GEODETIC_DATUM_ASSUMED_WGS84
1319581526;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/36937f1a2-075e-46e2-a190-4969003cc736;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;lagopus;SUBSPECIES;Vulpes lagopus lagopus;Vulpes lagopus lagopus;;US;(Northern);Alaska;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;70.33;-150.0;;;;;;;1972-06-18T00:00:00;18;6;1972;7193883;5219303;PRESERVED_SPECIMEN;USNM;MAMM;USNM 532418;No Number;;;CC0_1_0;;G. Divoky;;;2023-09-07T08:57:42.730Z;StillImage;GEODETIC_DATUM_ASSUMED_WGS84
1319576484;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/3690585f0-f8e0-4bd6-a02f-2f5674715b8d;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;lagopus;SUBSPECIES;Vulpes lagopus lagopus;Vulpes lagopus lagopus;;US;Point Mcintype;Alaska;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;70.37;-148.83;;;;;;;1972-06-20T00:00:00;20;6;1972;7193883;5219303;PRESERVED_SPECIMEN;USNM;MAMM;USNM 532419;No Number;;;CC0_1_0;;G. Divoky;;;2023-09-07T08:57:37.911Z;StillImage;GEODETIC_DATUM_ASSUMED_WGS84
1317306605;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/3049c6eb5-7a5f-4f30-b611-a61ffd8b4d28;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;lagopus;SUBSPECIES;Vulpes lagopus lagopus;Vulpes lagopus lagopus;;US;(Northern);Alaska;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;70.33;-150.0;;;;;;;1972-06-18T00:00:00;18;6;1972;7193883;5219303;PRESERVED_SPECIMEN;USNM;MAMM;USNM 532417;No Number;;;CC0_1_0;;G. Divoky;;;2023-09-07T08:57:24.254Z;StillImage;GEODETIC_DATUM_ASSUMED_WGS84
1315956937;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:132594?seid=3201553;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Prudhoe Bay, Beechey Point Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;70.308;-148.5;3219.0;;;;;;2015-05-02T00:00:00;2;5;2015;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:132594;;;2015-05-02T00:00:00;CC_BY_NC_4_0;;Collector(s): Alaska Department of Fish and Game;;;;;
1315956849;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:132591?seid=3201550;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Prudhoe Bay, Beechey Point Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;70.238;-148.34;64374.0;;;;;;2014-12-20T00:00:00;20;12;2014;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:132591;;;2014-12-20T00:00:00;CC_BY_NC_4_0;;Collector(s): Nathan Visser, Alaska Department of Fish and Game;;;;;
1305176528;50c9509d-22c7-4a22-a47d-8c48425ef4a7;http://www.inaturalist.org/observations/4015483;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;IS;;Vestfirðir;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;66.335854;-22.890261;8784.0;;;;;;2013-06-26T15:26:00;26;6;2013;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;4015483;;Travis Kurtz;2016-09-02T04:26:47;CC_BY_NC_4_0;Travis Kurtz;Travis Kurtz;;;2023-09-21T13:31:23.839Z;StillImage;CONTINENT_DERIVED_FROM_COORDINATES
1305113881;50c9509d-22c7-4a22-a47d-8c48425ef4a7;http://www.inaturalist.org/observations/1804083;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;IS;;Vesturland;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;64.797479;-23.925978;1221.0;;;;;;2015-07-09T06:30:48;9;7;2015;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;1804083;;Jan Krzeptowski;2015-07-26T17:30:31;CC_BY_NC_4_0;Jan Krzeptowski;Jan Krzeptowski;;;2023-09-21T15:19:44.135Z;StillImage;CONTINENT_DERIVED_FROM_COORDINATES
1302842528;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:131785?seid=3180453;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;71.13702;-156.17499;1609.0;;;;;;2015-05-09T00:00:00;9;5;2015;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:131785;;;2015-05-09T00:00:00;CC_BY_NC_4_0;;Collector(s): USDA Wildlife Services;;;;;
1302842503;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:131784?seid=3180452;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Prudhoe Bay, Kuparuk, KCS Pad, Beechey Point Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;70.342;-149.731;1609.0;;;;;;2015-01-22T00:00:00;22;1;2015;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:131784;;;2015-01-22T00:00:00;CC_BY_NC_4_0;;Collector(s): Nathan Visser, Alaska Department of Fish and Game;;;;;
1302842485;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:131793?seid=3180716;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;71.1302;-156.0616;1609.0;;;;;;2015-05-18T00:00:00;18;5;2015;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:131793;;;2015-05-18T00:00:00;CC_BY_NC_4_0;;Collector(s): USDA Wildlife Services;;;;;
1302842480;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:131786?seid=3180454;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;71.11963;-156.36644;1609.0;;;;;;2015-05-16T00:00:00;16;5;2015;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:131786;;;2015-05-16T00:00:00;CC_BY_NC_4_0;;Collector(s): USDA Wildlife Services;;;;;
1302842473;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:131790?seid=3180713;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;71.03379;-156.23195;1609.0;;;;;;2015-05-16T00:00:00;16;5;2015;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:131790;;;2015-05-16T00:00:00;CC_BY_NC_4_0;;Collector(s): USDA Wildlife Services;;;;;
1302842464;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:131792?seid=3180715;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;71.12145;-156.4312;1609.0;;;;;;2015-05-16T00:00:00;16;5;2015;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:131792;;;2015-05-16T00:00:00;CC_BY_NC_4_0;;Collector(s): USDA Wildlife Services;;;;;
1302842434;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:131787?seid=3180455;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;71.17815;-155.83661;1609.0;;;;;;2015-05-09T00:00:00;9;5;2015;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:131787;;;2015-05-09T00:00:00;CC_BY_NC_4_0;;Collector(s): USDA Wildlife Services;;;;;
1302842425;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:131783?seid=3180451;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Prudhoe Bay, Beechey Point Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;70.322;-149.4;24140.0;;;;;;2014-11-24T00:00:00;24;11;2014;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:131783;;;2014-11-24T00:00:00;CC_BY_NC_4_0;;Collector(s): Nathan Visser, Alaska Department of Fish and Game;;;;;
1302842422;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:131789?seid=3180712;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;71.15807;-156.38153;1609.0;;;;;;2015-05-16T00:00:00;16;5;2015;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:131789;;;2015-05-16T00:00:00;CC_BY_NC_4_0;;Collector(s): USDA Wildlife Services;;;;;
1302842377;377be098-626f-4cc2-b4b5-35700050669a;http://arctos.database.museum/guid/UAM:Mamm:131791?seid=3180714;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;d9699a79-4736-45c2-925c-f4033ac67d52;71.10049;-156.41945;1609.0;;;;;;2015-05-16T00:00:00;16;5;2015;5219303;5219303;PRESERVED_SPECIMEN;UAM;Mamm;UAM:Mamm:131791;;;2015-05-16T00:00:00;CC_BY_NC_4_0;;Collector(s): USDA Wildlife Services;;;;;
1292004677;3ad882bb-cd21-4201-8b83-3684bfc6d830;urn:catalog:UBCBBM:CTC:M009391;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;CA;Baker Lake;Nunavut;PRESENT;1;b542788f-0dc2-4a2b-b652-fceced449591;64.319444;-96.020833;;;;;;;1959-08-26T00:00:00;26;8;1959;5219303;5219303;PRESERVED_SPECIMEN;UBCBBM;CTC;M009391;A-303;;;CC0_1_0;;C.J. Krebs;;Native;2023-09-07T04:42:24.143Z;;INSTITUTION_MATCH_FUZZY
